,tweet_id,time_date,source,tweets_text,expanded_urls,rating_numerator,rating_denominator,image_URL,image_number,favorites,retweets,user_followers,user_favourites,Dog_name,Dog_style,True_prediction,confidence_level
651,792773781206999040,2016-10-30 17:02:53,Twitter for iPhone,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,https://twitter.com/dog_rates/status/792773781206999040/photo/1,12,10,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,1,7853.0,1840.0,7686867.0,140932.0,Monster,,Yorkshire_terrier,0.9128040000000001
649,792913359805018113,2016-10-31 02:17:31,Twitter for iPhone,Here is a perfect example of someone who has their priorities in order. 13/10 for both owner and Forrest https://t.co/LRyMrU7Wfq,"https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1",13,10,https://pbs.twimg.com/media/CwD-eCLWIAA6v0B.jpg,4,15334.0,4403.0,7686867.0,140932.0,,,NaN,0.0
650,792883833364439040,2016-10-31 00:20:11,Twitter for iPhone,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,"https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1",12,10,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,3,12096.0,4690.0,7686867.0,140932.0,Bailey,,standard_poodle,8.31451e-05
648,793120401413079041,2016-10-31 16:00:13,Twitter for iPhone,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",https://twitter.com/dog_rates/status/793120401413079041/photo/1,11,10,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,1,13573.0,4285.0,7686867.0,140932.0,Robin,,Labrador_retriever,0.7249439999999999
647,793135492858580992,2016-10-31 17:00:11,Twitter for iPhone,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all https://t.co/PrgvOyPtDT,"https://twitter.com/dog_rates/status/793135492858580992/photo/1,https://twitter.com/dog_rates/status/793135492858580992/photo/1",13,10,https://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg,1,6928.0,2736.0,7686867.0,140932.0,,,NaN,0.0
646,793150605191548928,2016-10-31 18:00:14,Twitter for iPhone,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,https://twitter.com/dog_rates/status/793150605191548928/photo/1,11,10,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1,6602.0,1869.0,7686867.0,140932.0,Nida,,Italian_greyhound,0.193869
643,793195938047070209,2016-10-31 21:00:23,Twitter for iPhone,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,"https://twitter.com/dog_rates/status/793195938047070209/photo/1,https://twitter.com/dog_rates/status/793195938047070209/photo/1",12,10,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,2,16339.0,6168.0,7686867.0,140932.0,Lily,puppo,Labrador_retriever,0.654762
645,793165685325201412,2016-10-31 19:00:10,Twitter for iPhone,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,https://twitter.com/dog_rates/status/793165685325201412/photo/1,12,10,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,1,10056.0,3046.0,7686867.0,140932.0,Benji,,golden_retriever,0.946224
644,793180763617361921,2016-10-31 20:00:05,Twitter for iPhone,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,https://twitter.com/dog_rates/status/793180763617361921/photo/1,11,10,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,1,7413.0,2184.0,7686867.0,140932.0,Newt,,Lakeland_terrier,0.266824
639,793256262322548741,2016-11-01 01:00:05,Twitter for iPhone,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,https://twitter.com/dog_rates/status/793256262322548741/photo/1,12,10,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,1,21390.0,9148.0,7686867.0,140932.0,,,basset,0.20762199999999997
642,793210959003287553,2016-10-31 22:00:04,Twitter for iPhone,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,https://twitter.com/dog_rates/status/793210959003287553/photo/1,10,10,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,1,9551.0,3082.0,7686867.0,140932.0,Maude,,French_bulldog,0.018759099999999997
641,793226087023144960,2016-10-31 23:00:11,Twitter for iPhone,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj","https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1",11,10,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,1,10524.0,3134.0,7686867.0,140932.0,Juno,,wire-haired_fox_terrier,0.45604700000000004
640,793241302385262592,2016-11-01 00:00:38,Twitter for iPhone,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,https://twitter.com/dog_rates/status/793241302385262592/photo/1,13,10,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1,11243.0,3592.0,7686867.0,140932.0,Tucker,,golden_retriever,0.559308
638,793271401113350145,2016-11-01 02:00:14,Twitter for iPhone,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,https://twitter.com/dog_rates/status/793271401113350145/photo/1,12,10,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,1,9243.0,2595.0,7686867.0,140932.0,Dave,,Siberian_husky,0.23169499999999998
637,793286476301799424,2016-11-01 03:00:09,Twitter for iPhone,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,"https://twitter.com/dog_rates/status/793286476301799424/photo/1,https://twitter.com/dog_rates/status/793286476301799424/photo/1",13,10,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,1,26315.0,10091.0,7686867.0,140932.0,Moreton,,Afghan_hound,0.27463699999999996
636,793500921481273345,2016-11-01 17:12:16,Twitter for iPhone,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,"https://twitter.com/dog_rates/status/793500921481273345/photo/1,https://twitter.com/dog_rates/status/793500921481273345/photo/1",12,10,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,2,11438.0,2607.0,7686867.0,140932.0,Fiona,,golden_retriever,0.32612199999999997
635,793601777308463104,2016-11-01 23:53:02,Twitter for iPhone,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,https://twitter.com/dog_rates/status/793601777308463104/photo/1,12,10,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1,8525.0,1791.0,7686867.0,140932.0,Dobby,,miniature_pinscher,0.538981
633,793845145112371200,2016-11-02 16:00:06,Twitter for iPhone,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,https://twitter.com/dog_rates/status/793845145112371200/photo/1,13,10,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1,9848.0,2059.0,7686867.0,140932.0,Clark,,Old_English_sheepdog,0.7652770000000001
632,793962221541933056,2016-11-02 23:45:19,Twitter for iPhone,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,"https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1",12,10,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1,17994.0,5361.0,7686867.0,140932.0,Maximus,,Labrador_retriever,0.8616510000000001
631,794205286408003585,2016-11-03 15:51:10,Twitter for iPhone,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af https://t.co/trSjgY3h4g,"https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1",14,10,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,3,9840.0,3630.0,7686866.0,140932.0,Laika,pupper,NaN,0.0
630,794332329137291264,2016-11-04 00:15:59,Twitter for iPhone,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,https://twitter.com/dog_rates/status/794332329137291264/photo/1,12,10,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1,10244.0,2906.0,7686866.0,140932.0,Nimbus,,Samoyed,0.9883069999999999
628,794926597468000259,2016-11-05 15:37:24,Twitter for iPhone,This is Mack. He's rather h*ckin sleepy. Exceptional ears. 12/10 would boop https://t.co/XRPvTPF0VH,https://twitter.com/dog_rates/status/794926597468000259/photo/1,12,10,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,1,11000.0,2524.0,7686866.0,140932.0,Mack,,toy_poodle,0.0376618
626,795076730285391872,2016-11-06 01:33:58,Twitter for iPhone,This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,"https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1,https://twitter.com/dog_rates/status/795076730285391872/photo/1",11,10,https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg,2,17362.0,5953.0,7686866.0,140932.0,Bailey,,NaN,0.0
625,795400264262053889,2016-11-06 22:59:35,Twitter for iPhone,This is Brody. He's trying to make the same face as the football. 12/10 https://t.co/2H4MfOGlpQ,"https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1,https://twitter.com/dog_rates/status/795400264262053889/photo/1",12,10,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,2,10807.0,3146.0,7686866.0,140932.0,Brody,,golden_retriever,0.925494
622,796080075804475393,2016-11-08 20:00:55,Twitter for iPhone,This is Yogi. He's 98% floof. Snuggable af. 12/10 https://t.co/opoXKxmfFm,https://twitter.com/dog_rates/status/796080075804475393/photo/1,12,10,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,1,9045.0,2541.0,7686866.0,140932.0,Yogi,,chow,0.9738459999999999
623,796031486298386433,2016-11-08 16:47:50,Twitter for iPhone,This is Daisy. She's here to make your day better. 13/10 mission h*ckin successful https://t.co/PbgvuD0qIL,https://twitter.com/dog_rates/status/796031486298386433/photo/1,13,10,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,1,11557.0,4024.0,7686866.0,140932.0,Daisy,,golden_retriever,0.893775
619,796149749086875649,2016-11-09 00:37:46,Twitter for iPhone,This is Ruby. She just turned on the news. Officially terrified. 11/10 deep breaths Ruby https://t.co/y5KarNXWXt,"https://twitter.com/dog_rates/status/796149749086875649/photo/1,https://twitter.com/dog_rates/status/796149749086875649/photo/1",11,10,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,1,34603.0,15703.0,7686866.0,140932.0,Ruby,,golden_retriever,0.600276
621,796116448414461957,2016-11-08 22:25:27,Twitter for iPhone,I didn't believe it at first but now I can see that voter fraud is a serious h*ckin issue. 11/10 https://t.co/7i0bDMbrVN,https://twitter.com/dog_rates/status/796116448414461957/photo/1,11,10,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,1,9730.0,2655.0,7686866.0,140932.0,,,Cardigan,0.700182
571,801538201127157760,2016-11-23 21:29:33,Twitter for iPhone,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,https://twitter.com/dog_rates/status/801538201127157760/photo/1,12,10,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,1,8757.0,2248.0,7686866.0,140932.0,Wallace,,Pembroke,0.550506
575,801115127852503040,2016-11-22 17:28:25,Twitter for iPhone,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,"https://twitter.com/dog_rates/status/801115127852503040/photo/1,https://twitter.com/dog_rates/status/801115127852503040/photo/1",12,10,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1,8628.0,2287.0,7686866.0,140932.0,Bones,multiple,dalmatian,0.823356
530,808134635716833280,2016-12-12 02:21:26,Twitter for iPhone,RT @dog_rates: This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,"https://twitter.com/dog_rates/status/801167903437357056/photo/1,https://twitter.com/dog_rates/status/801167903437357056/photo/1",13,10,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1,0.0,6512.0,7686865.0,140932.0,Milo,,cocker_spaniel,0.74022
572,801285448605831168,2016-11-23 04:45:12,Twitter for iPhone,oh h*ck 10/10 https://t.co/bC69RrW559,https://twitter.com/dog_rates/status/801285448605831168/photo/1,10,10,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,1,6471.0,916.0,7686866.0,140932.0,,,NaN,0.0
610,797236660651966464,2016-11-12 00:36:46,Twitter for iPhone,This is Pancake. She loves Batman and winks like a h*ckin champ. 12/10 real crowd pleaser https://t.co/6kqsAjJNhi,"https://twitter.com/dog_rates/status/797236660651966464/photo/1,https://twitter.com/dog_rates/status/797236660651966464/photo/1",12,10,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2,21355.0,7262.0,7686866.0,140932.0,Pancake,,collie,0.767005
609,797545162159308800,2016-11-12 21:02:38,Twitter for iPhone,This is Cassie. She steals things. Guilt increases slightly each time. 12/10 would forgive almost immediately https://t.co/Ia19irLwyB,"https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1,https://twitter.com/dog_rates/status/797545162159308800/photo/1",12,10,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,1,15505.0,5323.0,7687513.0,140933.0,Cassie,,Pembroke,0.954089
608,797971864723324932,2016-11-14 01:18:12,Twitter for iPhone,Here's a helicopter pupper. He takes off at random. H*ckin hard to control. 12/10 rare af https://t.co/GRWPgNKt2z,"https://twitter.com/dog_rates/status/797971864723324932/photo/1,https://twitter.com/dog_rates/status/797971864723324932/photo/1",12,10,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,1,12459.0,3446.0,7686866.0,140932.0,,pupper,American_Staffordshire_terrier,0.489845
607,798209839306514432,2016-11-14 17:03:50,Twitter for iPhone,This is Cooper. His bow tie was too heavy for the front so he moved it to the side. Balanced af now. 13/10 https://t.co/jG1PAFkB81,https://twitter.com/dog_rates/status/798209839306514432/photo/1,13,10,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,1,11097.0,2803.0,7686866.0,140932.0,Cooper,,Pekinese,0.524583
593,798925684722855936,2016-11-16 16:28:21,Twitter for iPhone,This is Shadow. He's a firm believer that they're all good dogs. H*ckin passionate about it too. 11/10 I stand with Shadow https://t.co/8yvpacwBcu,https://twitter.com/dog_rates/status/798925684722855936/photo/1,11,10,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1,7958.0,1568.0,7686866.0,140932.0,Shadow,,West_Highland_white_terrier,0.539463
592,798933969379225600,2016-11-16 17:01:16,Twitter for iPhone,This is Iroh. He's in a predicament. 12/10 someone help him https://t.co/KJAKO2kXsL,"https://twitter.com/dog_rates/status/798933969379225600/photo/1,https://twitter.com/dog_rates/status/798933969379225600/photo/1",12,10,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1,14075.0,4903.0,7686866.0,140932.0,Iroh,,Siberian_husky,0.703224
591,799063482566066176,2016-11-17 01:35:54,Twitter for iPhone,This is Mister. He only wears the most fashionable af headwear. 11/10 h*ckin stylish https://t.co/BXJFKOVnJm,"https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1,https://twitter.com/dog_rates/status/799063482566066176/photo/1",11,10,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2,8637.0,2699.0,7686866.0,140932.0,Mister,,Norfolk_terrier,0.334436
590,799297110730567681,2016-11-17 17:04:16,Twitter for iPhone,This is Jeffrey. He's quite the jokester. Takes it too far sometimes. Still 11/10 would pet https://t.co/YDtZcAiMAf,"https://twitter.com/dog_rates/status/799297110730567681/photo/1,https://twitter.com/dog_rates/status/799297110730567681/photo/1",11,10,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,1,10596.0,3034.0,7686866.0,140932.0,Jeffrey,,malamute,0.985028
588,799422933579902976,2016-11-18 01:24:14,Twitter for iPhone,This is Longfellow (prolly sophisticated). He's a North Appalachian Oatzenjammer. Concerned about wrinkled feets. 12/10 would hug softly https://t.co/bpLuQuxzHZ,https://twitter.com/dog_rates/status/799422933579902976/photo/1,12,10,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1,8603.0,2100.0,7686866.0,140932.0,Longfellow,,miniature_pinscher,0.58363
587,799757965289017345,2016-11-18 23:35:32,Twitter for iPhone,This is Sobe. She's a h*ckin happy doggo. Only one leg tho. Must have good balance. 13/10 would smile back https://t.co/OiH8PaOxB1,"https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1,https://twitter.com/dog_rates/status/799757965289017345/photo/1",13,10,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,1,8991.0,2370.0,7686866.0,140932.0,Sobe,doggo,Border_collie,0.44253400000000004
584,800141422401830912,2016-11-20 00:59:15,Twitter for iPhone,This is Peaches. She's the ultimate selfie sidekick. Super sneaky tongue slip appreciated. 13/10 https://t.co/pbKOesr8Tg,"https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1,https://twitter.com/dog_rates/status/800141422401830912/photo/1",13,10,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3,16368.0,2811.0,7686866.0,140932.0,Peaches,,golden_retriever,0.938048
582,800388270626521089,2016-11-20 17:20:08,Twitter for iPhone,This is Doc. He takes time out of every day to worship our plant overlords. 12/10 quite the floofer https://t.co/azMneS6Ly5,"https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1,https://twitter.com/dog_rates/status/800388270626521089/photo/1",12,10,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2,11914.0,3078.0,7686866.0,140932.0,Doc,floofer,golden_retriever,0.35986
579,800513324630806528,2016-11-21 01:37:04,Twitter for iPhone,This is Chef. Chef loves everyone and wants everyone to love each other. 11/10 https://t.co/ILHGs0e6Dm,https://twitter.com/dog_rates/status/800513324630806528/photo/1,11,10,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,1,14045.0,3294.0,7686866.0,140932.0,Chef,,Pembroke,0.8289040000000001
580,800459316964663297,2016-11-20 22:02:27,Twitter for iPhone,Here's a very sleepy pupper. Appears to be portable as h*ck. 12/10 would snug intensely https://t.co/61sX7pW5Ca,https://twitter.com/dog_rates/status/800459316964663297/photo/1,12,10,https://pbs.twimg.com/media/CxvNfrhWQAA2hKM.jpg,1,10114.0,2364.0,7686866.0,140932.0,,pupper,NaN,0.0
578,800751577355128832,2016-11-21 17:23:47,Twitter for iPhone,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,"https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1,https://twitter.com/dog_rates/status/800751577355128832/photo/1",12,10,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2,11221.0,3039.0,7686866.0,140932.0,Mauve,,cocker_spaniel,0.771984
548,805487436403003392,2016-12-04 19:02:24,Twitter for iPhone,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af https://t.co/1JUduNuaWl","https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1",12,10,https://pbs.twimg.com/media/Cy2qiTxXcAAtQBH.jpg,3,9361.0,2775.0,7686865.0,140932.0,Sansa,,NaN,0.0
547,805520635690676224,2016-12-04 21:14:20,Twitter for iPhone,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,"https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1",13,10,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1,6128.0,1801.0,7686865.0,140932.0,Zeke,,malinois,0.643147
544,805932879469572096,2016-12-06 00:32:26,Twitter for iPhone,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,https://twitter.com/dog_rates/status/805932879469572096/photo/1,12,10,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,1,8831.0,2092.0,7686865.0,140932.0,Major,,Norwegian_elkhound,0.657967
569,801958328846974976,2016-11-25 01:18:59,Twitter for iPhone,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,https://twitter.com/dog_rates/status/801958328846974976/photo/1,12,10,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,1,8245.0,1870.0,7686866.0,140932.0,Ronnie,,Staffordshire_bullterrier,0.327887
567,802239329049477120,2016-11-25 19:55:35,Twitter for iPhone,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,"https://twitter.com/dog_rates/status/802239329049477120/photo/1,https://twitter.com/dog_rates/status/802239329049477120/photo/1",12,10,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,2,9690.0,2854.0,7686866.0,140932.0,Loki,puppo,Eskimo_dog,0.482498
564,802323869084381190,2016-11-26 01:31:31,Twitter for iPhone,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful https://t.co/aX4brLLpWZ,"https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1",13,10,https://pbs.twimg.com/media/CyJtSmDUAAA2F9x.jpg,4,17352.0,6381.0,7686866.0,140932.0,Severus,,NaN,0.0
563,802572683846291456,2016-11-26 18:00:13,Twitter for iPhone,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,https://twitter.com/dog_rates/status/802572683846291456/photo/1,12,10,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,1,9547.0,2737.0,7686866.0,140932.0,Winnie,,golden_retriever,0.610171
560,802952499103731712,2016-11-27 19:09:28,Twitter for iPhone,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,https://twitter.com/dog_rates/status/802952499103731712/photo/1,12,10,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,1,9657.0,2201.0,7686866.0,140932.0,Marley,,chow,0.944032
559,803276597545603072,2016-11-28 16:37:19,Twitter for iPhone,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,https://twitter.com/dog_rates/status/803276597545603072/photo/1,11,10,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,1,10722.0,2700.0,7686866.0,140932.0,Winston,,Pembroke,0.457086
557,803380650405482500,2016-11-28 23:30:47,Twitter for iPhone,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 https://t.co/yPbCALoy2n,https://twitter.com/dog_rates/status/803380650405482500/photo/1,12,10,https://pbs.twimg.com/media/CyYub2kWEAEYdaq.jpg,1,8289.0,2032.0,7686866.0,140932.0,Sonny,,NaN,0.0
554,803773340896923648,2016-11-30 01:31:12,Twitter for iPhone,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,"https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1",12,10,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2,10727.0,3037.0,7686866.0,140932.0,Diogi,puppo,miniature_pinscher,0.817066
553,804026241225523202,2016-11-30 18:16:08,Twitter for iPhone,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly https://t.co/U7FvBZo6Bq,"https://twitter.com/dog_rates/status/804026241225523202/photo/1,https://twitter.com/dog_rates/status/804026241225523202/photo/1,https://twitter.com/dog_rates/status/804026241225523202/photo/1",13,10,https://pbs.twimg.com/media/Cyh5mQTW8AQpB6K.jpg,1,47673.0,17776.0,7686866.0,140932.0,Bo,,NaN,0.0
550,804738756058218496,2016-12-02 17:27:25,Twitter for iPhone,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,https://twitter.com/dog_rates/status/804738756058218496/photo/1,12,10,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,1,14657.0,4213.0,7686865.0,140932.0,Django,,Tibetan_mastiff,0.91579
549,805207613751304193,2016-12-04 00:30:29,Twitter for iPhone,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,https://twitter.com/dog_rates/status/805207613751304193/photo/1,12,10,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,1,8328.0,1865.0,7686865.0,140932.0,Shooter,,Pembroke,0.244705
521,809920764300447744,2016-12-17 00:38:52,Twitter for iPhone,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",https://twitter.com/dog_rates/status/809920764300447744/photo/1,10,10,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,1,16528.0,4275.0,7686865.0,140932.0,,,Norwich_terrier,0.397163
519,810284430598270976,2016-12-18 00:43:57,Twitter for iPhone,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,"https://twitter.com/dog_rates/status/810284430598270976/photo/1,https://twitter.com/dog_rates/status/810284430598270976/photo/1",13,10,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,1,37793.0,12459.0,7686865.0,140932.0,Phil,,malamute,0.620768
